地域階層,地域コード,地域名,産業分類階層,大分類,中分類,小分類,小分類の内訳,産業分類名称,企業常用雇用者規模階層,企業常用雇用者規模コード,企業常用雇用者規模名称,総数（経営組織）／企業等数,総数（経営組織）／企業事業所数（事業所）,総数（経営組織）／企業従業者数（人）,総数（経営組織）／企業従業者数のうち常用労働者数（人）,個人／企業等数,個人／企業事業所数（事業所）,個人／企業従業者数（人）,個人／企業従業者数のうち常用労働者数（人）,会社企業／総数（資本金階級）／企業等数,会社企業／総数（資本金階級）／企業事業所数（事業所）,会社企業／総数（資本金階級）／企業従業者数（人）,会社企業／総数（資本金階級）／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万円未満／企業等数,会社企業／資本金300万円未満／企業事業所数（事業所）,会社企業／資本金300万円未満／企業従業者数（人）,会社企業／資本金300万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金300万～500万円未満／企業等数,会社企業／資本金300万～500万円未満／企業事業所数（事業所）,会社企業／資本金300万～500万円未満／企業従業者数（人）,会社企業／資本金300万～500万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金500万～1000万円未満／企業等数,会社企業／資本金500万～1000万円未満／企業事業所数（事業所）,会社企業／資本金500万～1000万円未満／企業従業者数（人）,会社企業／資本金500万～1000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1000万～3000万円未満／企業等数,会社企業／資本金1000万～3000万円未満／企業事業所数（事業所）,会社企業／資本金1000万～3000万円未満／企業従業者数（人）,会社企業／資本金1000万～3000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3000万～5000万円未満／企業等数,会社企業／資本金3000万～5000万円未満／企業事業所数（事業所）,会社企業／資本金3000万～5000万円未満／企業従業者数（人）,会社企業／資本金3000万～5000万円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金5000万～1億円未満／企業等数,会社企業／資本金5000万～1億円未満／企業事業所数（事業所）,会社企業／資本金5000万～1億円未満／企業従業者数（人）,会社企業／資本金5000万～1億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金1億～3億円未満／企業等数,会社企業／資本金1億～3億円未満／企業事業所数（事業所）,会社企業／資本金1億～3億円未満／企業従業者数（人）,会社企業／資本金1億～3億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金3億～10億円未満／企業等数,会社企業／資本金3億～10億円未満／企業事業所数（事業所）,会社企業／資本金3億～10億円未満／企業従業者数（人）,会社企業／資本金3億～10億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金10億～50億円未満／企業等数,会社企業／資本金10億～50億円未満／企業事業所数（事業所）,会社企業／資本金10億～50億円未満／企業従業者数（人）,会社企業／資本金10億～50億円未満／企業従業者数のうち常用労働者数（人）,会社企業／資本金50億円以上／企業等数,会社企業／資本金50億円以上／企業事業所数（事業所）,会社企業／資本金50億円以上／企業従業者数（人）,会社企業／資本金50億円以上／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1000万円以下／企業等数,会社企業／（再掲）資本金1000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1000万円以下／企業従業者数（人）,会社企業／（再掲）資本金1000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金5000万円以下／企業等数,会社企業／（再掲）資本金5000万円以下／企業事業所数（事業所）,会社企業／（再掲）資本金5000万円以下／企業従業者数（人）,会社企業／（再掲）資本金5000万円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金1億円以下／企業等数,会社企業／（再掲）資本金1億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金1億円以下／企業従業者数（人）,会社企業／（再掲）資本金1億円以下／企業従業者数のうち常用労働者数（人）,会社企業／（再掲）資本金3億円以下／企業等数,会社企業／（再掲）資本金3億円以下／企業事業所数（事業所）,会社企業／（再掲）資本金3億円以下／企業従業者数（人）,会社企業／（再掲）資本金3億円以下／企業従業者数のうち常用労働者数（人）,会社以外の法人／企業等数,会社以外の法人／企業事業所数（事業所）,会社以外の法人／企業従業者数（人）,会社以外の法人／企業従業者数のうち常用労働者数（人）
4,13119,板橋区,4,H,46,462,000,航空機使用業（航空運送業を除く）,1,07,企業常用雇用者100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,46,462,000,航空機使用業（航空運送業を除く）,1,08,企業常用雇用者300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,46,462,000,航空機使用業（航空運送業を除く）,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,46,462,000,航空機使用業（航空運送業を除く）,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,46,462,000,航空機使用業（航空運送業を除く）,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,46,462,000,航空機使用業（航空運送業を除く）,9,91,（再掲）企業常用雇用者5人以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,46,462,000,航空機使用業（航空運送業を除く）,9,92,（再掲）企業常用雇用者20人以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,46,462,000,航空機使用業（航空運送業を除く）,9,93,（再掲）企業常用雇用者50人以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,46,462,000,航空機使用業（航空運送業を除く）,9,94,（再掲）企業常用雇用者100人以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,46,462,000,航空機使用業（航空運送業を除く）,9,95,（再掲）企業常用雇用者200人以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,46,462,000,航空機使用業（航空運送業を除く）,9,96,（再掲）企業常用雇用者300人以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,46,462,000,航空機使用業（航空運送業を除く）,9,97,（再掲）企業常用雇用者900人以下,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,0,00,総数（企業常用雇用者規模）,7,19,663,543,-,-,-,-,7,19,663,543,-,-,-,-,-,-,-,-,1,1,3,2,3,8,565,455,-,-,-,-,2,9,80,73,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,3,8,560,452,4,9,568,457,6,18,648,530,6,18,648,530,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,1,01,企業常用雇用者0～4人,1,1,3,2,-,-,-,-,1,1,3,2,-,-,-,-,-,-,-,-,1,1,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,2,1,1,3,2,1,1,3,2,1,1,3,2,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,1,02,企業常用雇用者5～9人,1,1,8,5,-,-,-,-,1,1,8,5,-,-,-,-,-,-,-,-,-,-,-,-,1,1,8,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,8,5,1,1,8,5,1,1,8,5,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,1,03,企業常用雇用者10～19人,1,1,15,13,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,1,04,企業常用雇用者20～29人,1,2,26,22,-,-,-,-,1,2,26,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,26,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,26,22,1,2,26,22,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,1,05,企業常用雇用者30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,1,06,企業常用雇用者50～99人,1,7,54,51,-,-,-,-,1,7,54,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,54,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,54,51,1,7,54,51,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,1,07,企業常用雇用者100～299人,1,1,111,108,-,-,-,-,1,1,111,108,-,-,-,-,-,-,-,-,-,-,-,-,1,1,111,108,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,111,108,1,1,111,108,1,1,111,108,1,1,111,108,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,1,08,企業常用雇用者300～999人,1,6,446,342,-,-,-,-,1,6,446,342,-,-,-,-,-,-,-,-,-,-,-,-,1,6,446,342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,446,342,1,6,446,342,1,6,446,342,1,6,446,342,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,9,91,（再掲）企業常用雇用者5人以下,2,2,11,7,-,-,-,-,2,2,11,7,-,-,-,-,-,-,-,-,1,1,3,2,1,1,8,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,2,2,2,11,7,2,2,11,7,2,2,11,7,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,9,92,（再掲）企業常用雇用者20人以下,3,3,26,20,-,-,-,-,3,3,26,20,-,-,-,-,-,-,-,-,1,1,3,2,1,1,8,5,-,-,-,-,-,-,-,-,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,1,1,3,2,2,2,11,7,2,2,11,7,2,2,11,7,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,9,93,（再掲）企業常用雇用者50人以下,4,5,52,42,-,-,-,-,4,5,52,42,-,-,-,-,-,-,-,-,1,1,3,2,1,1,8,5,-,-,-,-,1,2,26,22,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,1,1,3,2,2,2,11,7,3,4,37,29,3,4,37,29,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,9,94,（再掲）企業常用雇用者100人以下,5,12,106,93,-,-,-,-,5,12,106,93,-,-,-,-,-,-,-,-,1,1,3,2,1,1,8,5,-,-,-,-,2,9,80,73,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,1,1,3,2,2,2,11,7,4,11,91,80,4,11,91,80,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,9,95,（再掲）企業常用雇用者200人以下,6,13,217,201,-,-,-,-,6,13,217,201,-,-,-,-,-,-,-,-,1,1,3,2,2,2,119,113,-,-,-,-,2,9,80,73,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,2,2,114,110,3,3,122,115,5,12,202,188,5,12,202,188,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,9,96,（再掲）企業常用雇用者300人以下,6,13,217,201,-,-,-,-,6,13,217,201,-,-,-,-,-,-,-,-,1,1,3,2,2,2,119,113,-,-,-,-,2,9,80,73,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,2,2,114,110,3,3,122,115,5,12,202,188,5,12,202,188,-,-,-,-
4,13119,板橋区,3,H,47,000,000,倉庫業,9,97,（再掲）企業常用雇用者900人以下,7,19,663,543,-,-,-,-,7,19,663,543,-,-,-,-,-,-,-,-,1,1,3,2,3,8,565,455,-,-,-,-,2,9,80,73,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,3,8,560,452,4,9,568,457,6,18,648,530,6,18,648,530,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,0,00,総数（企業常用雇用者規模）,7,19,663,543,-,-,-,-,7,19,663,543,-,-,-,-,-,-,-,-,1,1,3,2,3,8,565,455,-,-,-,-,2,9,80,73,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,3,8,560,452,4,9,568,457,6,18,648,530,6,18,648,530,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,1,01,企業常用雇用者0～4人,1,1,3,2,-,-,-,-,1,1,3,2,-,-,-,-,-,-,-,-,1,1,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,2,1,1,3,2,1,1,3,2,1,1,3,2,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,1,02,企業常用雇用者5～9人,1,1,8,5,-,-,-,-,1,1,8,5,-,-,-,-,-,-,-,-,-,-,-,-,1,1,8,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,8,5,1,1,8,5,1,1,8,5,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,1,03,企業常用雇用者10～19人,1,1,15,13,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,1,04,企業常用雇用者20～29人,1,2,26,22,-,-,-,-,1,2,26,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,26,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,26,22,1,2,26,22,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,1,05,企業常用雇用者30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,1,06,企業常用雇用者50～99人,1,7,54,51,-,-,-,-,1,7,54,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,54,51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,54,51,1,7,54,51,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,1,07,企業常用雇用者100～299人,1,1,111,108,-,-,-,-,1,1,111,108,-,-,-,-,-,-,-,-,-,-,-,-,1,1,111,108,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,111,108,1,1,111,108,1,1,111,108,1,1,111,108,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,1,08,企業常用雇用者300～999人,1,6,446,342,-,-,-,-,1,6,446,342,-,-,-,-,-,-,-,-,-,-,-,-,1,6,446,342,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,446,342,1,6,446,342,1,6,446,342,1,6,446,342,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,1,10,企業常用雇用者2000～4999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,1,11,企業常用雇用者5000人以上,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,9,91,（再掲）企業常用雇用者5人以下,2,2,11,7,-,-,-,-,2,2,11,7,-,-,-,-,-,-,-,-,1,1,3,2,1,1,8,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,2,2,2,11,7,2,2,11,7,2,2,11,7,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,9,92,（再掲）企業常用雇用者20人以下,3,3,26,20,-,-,-,-,3,3,26,20,-,-,-,-,-,-,-,-,1,1,3,2,1,1,8,5,-,-,-,-,-,-,-,-,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,1,1,3,2,2,2,11,7,2,2,11,7,2,2,11,7,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,9,93,（再掲）企業常用雇用者50人以下,4,5,52,42,-,-,-,-,4,5,52,42,-,-,-,-,-,-,-,-,1,1,3,2,1,1,8,5,-,-,-,-,1,2,26,22,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,1,1,3,2,2,2,11,7,3,4,37,29,3,4,37,29,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,9,94,（再掲）企業常用雇用者100人以下,5,12,106,93,-,-,-,-,5,12,106,93,-,-,-,-,-,-,-,-,1,1,3,2,1,1,8,5,-,-,-,-,2,9,80,73,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,1,1,3,2,2,2,11,7,4,11,91,80,4,11,91,80,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,9,95,（再掲）企業常用雇用者200人以下,6,13,217,201,-,-,-,-,6,13,217,201,-,-,-,-,-,-,-,-,1,1,3,2,2,2,119,113,-,-,-,-,2,9,80,73,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,2,2,114,110,3,3,122,115,5,12,202,188,5,12,202,188,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,9,96,（再掲）企業常用雇用者300人以下,6,13,217,201,-,-,-,-,6,13,217,201,-,-,-,-,-,-,-,-,1,1,3,2,2,2,119,113,-,-,-,-,2,9,80,73,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,2,2,114,110,3,3,122,115,5,12,202,188,5,12,202,188,-,-,-,-
4,13119,板橋区,4,H,47,471,000,倉庫業（冷蔵倉庫業を除く）,9,97,（再掲）企業常用雇用者900人以下,7,19,663,543,-,-,-,-,7,19,663,543,-,-,-,-,-,-,-,-,1,1,3,2,3,8,565,455,-,-,-,-,2,9,80,73,-,-,-,-,1,1,15,13,-,-,-,-,-,-,-,-,3,8,560,452,4,9,568,457,6,18,648,530,6,18,648,530,-,-,-,-
4,13119,板橋区,4,H,47,472,000,冷蔵倉庫業,0,00,総数（企業常用雇用者規模）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,472,000,冷蔵倉庫業,1,01,企業常用雇用者0～4人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,472,000,冷蔵倉庫業,1,02,企業常用雇用者5～9人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,472,000,冷蔵倉庫業,1,03,企業常用雇用者10～19人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,472,000,冷蔵倉庫業,1,04,企業常用雇用者20～29人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,472,000,冷蔵倉庫業,1,05,企業常用雇用者30～49人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,472,000,冷蔵倉庫業,1,06,企業常用雇用者50～99人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,472,000,冷蔵倉庫業,1,07,企業常用雇用者100～299人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,472,000,冷蔵倉庫業,1,08,企業常用雇用者300～999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,4,H,47,472,000,冷蔵倉庫業,1,09,企業常用雇用者1000～1999人,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
